physician_specialty,patient_volume,eligible_patients,research_interest,distance_to_site,active_trials,coordinator_load,screen_failure_rate,historical_enrollment,site_experience,visit_burden,eligibility_strictness,specialty_match,geographic_score,site_burden,capacity_score,patient_fit,match_score,match_label,match_score_noisy,physician_id,site_id,study_id,predicted_match,predicted_match_label
Allergy,320,65,1,24,9,13,0.31072686642016534,0.4580840674163089,2,5,6,0.7,0.52,0.3437826430031786,0.300602716002284,0.203125,0.3835235289001389,0,0.32296815444077887,PHY1848,SITE223,CRSsNP-001,0,Weak Match
Allergy,253,62,7,1,8,6,0.12283963137807055,0.3226920819312212,9,14,3,0.7,0.98,0.13300671067926922,0.27977186955130423,0.2450592885375494,0.5469185249767213,0,0.5314050903959863,PHY1849,SITE224,CRSsNP-001,0,Weak Match
ENT,764,111,3,11,8,35,0.14421726652343222,0.3738312741541949,8,7,7,1.0,0.78,0.8670652242828963,0.049695176585726995,0.14528795811518325,0.3825545024176516,0,0.3924501229124615,PHY1850,SITE200,CRSsNP-001,0,Weak Match
Allergy,111,17,5,21,8,6,0.18775575567849853,0.8918099537664972,5,14,6,0.7,0.5800000000000001,0.13956010896277452,0.767348859444758,0.15315315315315314,0.5508020492809624,0,0.5025102954447853,PHY1851,SITE201,CRSsNP-001,0,Weak Match
ENT,232,19,4,4,1,36,0.28574009995285665,0.48913004242637165,3,9,3,1.0,0.92,0.8005907823836812,0.0975370390728796,0.08189655172413793,0.4119224675072423,0,0.3782313997892732,PHY1852,SITE202,CRSsNP-001,0,Weak Match
PrimaryCare,403,40,5,7,1,22,0.2733003729236112,0.3691806542034296,7,10,4,0.3,0.86,0.44600374062651416,0.2045247014617564,0.09925558312655088,0.3421184620113376,0,0.3312236266304091,PHY1853,SITE203,CRSsNP-001,0,Weak Match
ENT,392,85,5,26,8,17,0.4198767448011165,0.36419475670477397,2,7,5,1.0,0.48,0.4406105302861015,0.20372671182566582,0.21683673469387754,0.4738934730099924,0,0.465451740098165,PHY1854,SITE204,CRSsNP-001,0,Weak Match
ENT,399,48,6,47,5,9,0.3957898615536454,0.7316759806019832,3,13,9,1.0,0.06000000000000005,0.1908470561316521,0.592037773661855,0.12030075187969924,0.5253980370891306,0,0.5362281764336962,PHY1855,SITE205,CRSsNP-001,0,Weak Match
ENT,839,180,6,12,9,14,0.27052731759628057,0.8127411984195845,9,9,6,1.0,0.76,0.36496237194468484,0.5161212428672072,0.21454112038140644,0.5863632914743245,0,0.5439617533264268,PHY1856,SITE206,CRSsNP-001,0,Weak Match
ENT,882,169,8,31,2,29,0.23348168303025196,0.4541713797050819,4,6,4,1.0,0.38,0.6337923545653955,0.16632103158558376,0.19160997732426305,0.475787465191643,0,0.5241884879363797,PHY1857,SITE207,CRSsNP-001,0,Weak Match
Allergy,142,12,8,17,9,38,0.22658751362459945,0.31254570740114096,4,14,7,0.7,0.6599999999999999,0.9662372491148999,0.010552402859192095,0.08450704225352113,0.3526135162237287,0,0.34375972169828733,PHY1858,SITE208,CRSsNP-001,0,Weak Match
ENT,442,66,9,33,8,34,0.4095980349176036,0.4338540110672135,3,10,2,1.0,0.33999999999999997,0.8686179402264249,0.05700063361503795,0.1493212669683258,0.43086864944244657,0,0.4381285345227166,PHY1859,SITE209,CRSsNP-001,0,Weak Match
Allergy,425,78,8,11,9,11,0.1208289624885079,0.3339094144780544,5,12,4,0.7,0.78,0.27413622174586666,0.24237274918766596,0.18352941176470589,0.504943280604123,0,0.4864516585200619,PHY1860,SITE210,CRSsNP-001,0,Weak Match
ENT,913,88,2,28,4,10,0.10512865980424234,0.36203696197802493,3,10,5,1.0,0.43999999999999995,0.17159946848311838,0.29991161173135295,0.0963855421686747,0.44091876104012745,0,0.4527012985497531,PHY1861,SITE211,CRSsNP-001,0,Weak Match
Allergy,597,129,1,32,1,7,0.4182177567706592,0.5589048719085854,9,8,4,0.7,0.36,0.08206423432983567,0.5130387715321925,0.21608040201005024,0.43942143137596745,0,0.522982489347999,PHY1862,SITE212,CRSsNP-001,0,Weak Match
ENT,463,73,2,1,1,17,0.2908585503956197,0.4379510225169796,3,10,4,1.0,0.98,0.3215865451868006,0.29711186622471747,0.15766738660907129,0.4946805653785312,0,0.4757246232478849,PHY1863,SITE213,CRSsNP-001,0,Weak Match
ENT,990,82,2,47,5,7,0.1523524554214304,0.6095675271152541,2,12,9,1.0,0.06000000000000005,0.11579572683951851,0.5389822122551753,0.08282828282828283,0.45292394047415396,0,0.4256991227531696,PHY1864,SITE214,CRSsNP-001,0,Weak Match
Allergy,526,87,3,28,2,30,0.1942263738378005,0.45209625195431424,5,12,2,0.7,0.43999999999999995,0.6550674061782186,0.15594273284370724,0.16539923954372623,0.3360316158368511,0,0.294523838087967,PHY1865,SITE215,CRSsNP-001,0,Weak Match
ENT,120,29,7,42,8,28,0.4730015812389531,0.8643223806617686,6,14,6,1.0,0.16000000000000003,0.723590971425002,0.23890650961434914,0.24166666666666667,0.45683887144703633,0,0.4538577789628799,PHY1866,SITE216,CRSsNP-001,0,Weak Match
ENT,506,40,2,7,5,10,0.44380119024995923,0.8435663807557587,1,6,8,1.0,0.86,0.22093183015336126,0.6571957163995418,0.07905138339920949,0.5451088061143746,0,0.5415486221008888,PHY1867,SITE217,CRSsNP-001,0,Weak Match
PrimaryCare,718,153,1,2,5,16,0.3839140200895891,0.6400836630062796,6,12,8,0.3,0.96,0.3663137833865548,0.4056121947265247,0.21309192200557103,0.3687640411080422,0,0.37133619183795125,PHY1868,SITE218,CRSsNP-001,0,Weak Match
PrimaryCare,435,39,6,42,2,6,0.29289009213493067,0.5126543951924317,3,10,7,0.3,0.16000000000000003,0.05931700555480685,0.48224527158510605,0.0896551724137931,0.37893114686498885,0,0.40234394085180464,PHY1869,SITE219,CRSsNP-001,0,Weak Match
ENT,914,188,9,24,7,15,0.30812945047655427,0.5286881292208414,4,6,4,1.0,0.52,0.36371078519367167,0.33639855461935586,0.20568927789934355,0.5693309518793399,0,0.5864393572317103,PHY1870,SITE220,CRSsNP-001,0,Weak Match
ENT,216,42,3,4,8,38,0.49009781411358344,0.5471113698866982,6,5,7,1.0,0.92,0.9776963159708024,0.012202599122734359,0.19444444444444445,0.3902819993385777,0,0.38915592526194237,PHY1871,SITE221,CRSsNP-001,0,Weak Match
Allergy,223,24,6,44,1,30,0.4863081775537149,0.7365475932809664,8,10,6,0.7,0.12,0.669410817135411,0.24349466700363437,0.10762331838565023,0.3506636812835983,0,0.4483537596855439,PHY1872,SITE222,CRSsNP-001,0,Weak Match
ENT,498,57,3,19,2,22,0.18610761831433373,0.5709833973113028,9,11,6,1.0,0.62,0.45234424383077804,0.3127023442145928,0.1144578313253012,0.4529205022911661,0,0.4874545164957697,PHY1873,SITE223,CRSsNP-001,0,Weak Match
ENT,892,185,1,26,4,25,0.42444182652212725,0.8140379679035386,6,14,2,1.0,0.48,0.5824038750801201,0.33993910093417123,0.20739910313901344,0.4245972084635756,0,0.37013421132154256,PHY1874,SITE224,CRSsNP-001,0,Weak Match
ENT,903,128,5,11,5,26,0.17889706646680673,0.8664568715582188,7,9,8,1.0,0.78,0.5979964064464017,0.3483187760256125,0.14174972314507198,0.49830154534675036,0,0.42104144605863736,PHY1875,SITE200,CRSsNP-001,0,Weak Match
Allergy,814,159,4,40,2,34,0.18541499115358057,0.5015676920273603,5,14,8,0.7,0.19999999999999996,0.7551296611780047,0.12281905068890589,0.19533169533169534,0.31788376785290456,0,0.28310131157618373,PHY1876,SITE201,CRSsNP-001,0,Weak Match
Allergy,150,11,7,43,1,34,0.3704372136658307,0.6364166888254081,9,12,7,0.7,0.14,0.758665216871905,0.15358948357678018,0.07333333333333333,0.3321847083614988,0,0.3398176273640052,PHY1877,SITE202,CRSsNP-001,0,Weak Match
ENT,882,194,6,11,9,12,0.2620004394350194,0.35703392209953866,4,13,9,1.0,0.78,0.3136256785365057,0.24505891602052093,0.2199546485260771,0.5406378774819729,0,0.5016628946835837,PHY1878,SITE203,CRSsNP-001,0,Weak Match
ENT,423,81,7,45,1,38,0.47261776284260815,0.4202814286598154,6,8,8,1.0,0.09999999999999998,0.8699323049324965,0.05466503670545959,0.19148936170212766,0.38681211727337417,0,0.35543075503304655,PHY1879,SITE204,CRSsNP-001,0,Weak Match
ENT,888,205,5,3,4,13,0.13560389395840355,0.5480794600260961,5,11,9,1.0,0.94,0.2503898324326581,0.41084593587038015,0.23085585585585586,0.5838441678947741,0,0.5851475198235984,PHY1880,SITE205,CRSsNP-001,0,Weak Match
Allergy,240,18,4,12,2,24,0.30461025632379723,0.4237216295410673,1,12,9,0.7,0.76,0.5147831859265247,0.20559685913993803,0.075,0.3843910532353351,0,0.36729242029102127,PHY1881,SITE206,CRSsNP-001,0,Weak Match
ENT,569,95,7,3,4,29,0.4674086121772485,0.8259362944732307,5,10,6,1.0,0.94,0.6876932283266795,0.2579454977347597,0.16695957820738136,0.5235596712661293,0,0.4211746341427065,PHY1882,SITE207,CRSsNP-001,0,Weak Match
ENT,886,150,7,42,8,23,0.4616454641918021,0.39497175363545883,5,6,2,1.0,0.16000000000000003,0.5962548264929605,0.159467939201928,0.16930022573363432,0.4355931616244982,0,0.48945198804911755,PHY1883,SITE208,CRSsNP-001,0,Weak Match
Allergy,901,108,6,27,8,9,0.1626116853662965,0.5733964929318551,9,11,7,0.7,0.45999999999999996,0.21273560513720247,0.4514146430244473,0.11986681465038845,0.4749760717537663,0,0.5172239162991079,PHY1884,SITE209,CRSsNP-001,0,Weak Match
ENT,433,61,8,49,9,15,0.2466550800385826,0.6634195442759254,1,13,3,1.0,0.020000000000000018,0.3877903720172725,0.4061518323976349,0.14087759815242495,0.49967072881590596,0,0.43541468590025434,PHY1885,SITE210,CRSsNP-001,0,Weak Match
Allergy,992,57,4,2,5,19,0.3476485600186785,0.7151183448965067,5,9,7,0.7,0.96,0.4383665554713926,0.40163437928982176,0.057459677419354836,0.4468551396656638,0,0.4496996946485574,PHY1886,SITE211,CRSsNP-001,0,Weak Match
ENT,472,94,5,49,7,12,0.16375795390856088,0.5298416218359041,7,6,9,1.0,0.020000000000000018,0.2734223908449949,0.38497105882434157,0.19915254237288135,0.4764401082735892,0,0.4206125317592547,PHY1887,SITE212,CRSsNP-001,0,Weak Match
ENT,663,105,4,16,3,23,0.4872088688182955,0.8214594412348373,6,8,2,1.0,0.6799999999999999,0.5231216628638763,0.39173621236083855,0.1583710407239819,0.49362783636677554,0,0.4631880073740268,PHY1888,SITE213,CRSsNP-001,0,Weak Match
ENT,593,36,1,2,4,27,0.4658997314910641,0.6409914906467553,6,7,6,1.0,0.96,0.6370650142539882,0.232638237521195,0.06070826306913996,0.40899821184612517,0,0.43330585938889277,PHY1889,SITE214,CRSsNP-001,0,Weak Match
Allergy,638,118,8,30,9,31,0.16678007161378766,0.5637046682685312,7,8,6,0.7,0.4,0.7835339668138865,0.12202291342858294,0.18495297805642633,0.39228943051843446,0,0.43279178638843707,PHY1890,SITE215,CRSsNP-001,0,Weak Match
PrimaryCare,768,110,1,20,1,36,0.1484621845043942,0.34034438043122195,6,14,9,0.3,0.6,0.7867323324968754,0.07258445216236281,0.14322916666666666,0.20665094884945168,0,0.24598309580675992,PHY1891,SITE216,CRSsNP-001,0,Weak Match
PrimaryCare,850,48,5,38,2,30,0.13416339312330613,0.578813681067099,5,11,9,0.3,0.24,0.6490039413771633,0.20316132073152735,0.05647058823529412,0.24884951706741265,0,0.26109147727241033,PHY1892,SITE217,CRSsNP-001,0,Weak Match
ENT,255,62,6,28,5,31,0.4637774656146525,0.7924415044894382,5,14,5,1.0,0.43999999999999995,0.7529453144651622,0.19577638669639189,0.24313725490196078,0.45864505961825236,0,0.5224053464398746,PHY1893,SITE218,CRSsNP-001,0,Weak Match
Allergy,390,93,6,25,3,23,0.17744952391818433,0.6687246109327893,9,12,5,0.7,0.5,0.4918509056976983,0.339811805383156,0.23846153846153847,0.45839265512224603,0,0.42786457015077695,PHY1894,SITE219,CRSsNP-001,0,Weak Match
ENT,747,113,5,32,2,33,0.2665139714177419,0.799297472237471,8,5,9,1.0,0.36,0.7380788026317276,0.20935295098187184,0.15127175368139223,0.4168806483535496,0,0.3974491901690847,PHY1895,SITE220,CRSsNP-001,0,Weak Match
ENT,243,16,3,10,1,37,0.2795405462608012,0.5964070023595833,4,12,8,1.0,0.8,0.8252028713457107,0.10425023152176711,0.06584362139917696,0.37979066451957666,0,0.25005927035730957,PHY1896,SITE221,CRSsNP-001,0,Weak Match
PrimaryCare,205,41,5,42,3,23,0.33960441768542704,0.3710770230566891,4,9,7,0.3,0.16000000000000003,0.5082207308209339,0.18248798720796203,0.2,0.28667552435949906,0,0.2820226984679146,PHY1897,SITE222,CRSsNP-001,0,Weak Match
ENT,519,77,8,40,1,23,0.12869413749897,0.30818390750152863,5,11,8,1.0,0.19999999999999996,0.4566434287364182,0.16745375129864343,0.14836223506743737,0.46491696615294625,0,0.4939016393547747,PHY1898,SITE223,CRSsNP-001,0,Weak Match
ENT,769,84,2,33,1,37,0.19070344696020639,0.4819317280311547,3,5,6,1.0,0.33999999999999997,0.8162346080622499,0.08856237288888233,0.10923276983094929,0.3273972062292888,0,0.34166018682973387,PHY1899,SITE224,CRSsNP-001,0,Weak Match
ENT,757,112,6,13,1,20,0.47259615476757044,0.7187942828986755,8,6,3,1.0,0.74,0.41564711462113807,0.42002951320567106,0.14795244385733158,0.5434293021433533,0,0.5122282844811857,PHY1900,SITE200,CRSsNP-001,0,Weak Match
ENT,101,15,9,41,8,27,0.46336404290742783,0.7741559423650164,7,5,7,1.0,0.18000000000000005,0.6973800998369065,0.23427499398916682,0.1485148514851485,0.4672457016854299,0,0.5094719820011566,PHY1901,SITE201,CRSsNP-001,0,Weak Match
ENT,688,111,8,42,3,11,0.41251625896227695,0.4774517007721977,5,9,8,1.0,0.16000000000000003,0.2127259716718802,0.3758853237990401,0.1613372093023256,0.5302387699182014,0,0.5265472322992251,PHY1902,SITE202,CRSsNP-001,0,Weak Match
Allergy,743,102,8,47,1,30,0.10776049824728617,0.5973923525299483,3,10,8,0.7,0.06000000000000005,0.631195755183918,0.2203208354337102,0.13728129205921938,0.3812649145831551,0,0.41958625018359014,PHY1903,SITE203,CRSsNP-001,0,Weak Match
ENT,189,32,8,37,7,36,0.23080270739844086,0.552671342660449,5,14,1,1.0,0.26,0.8859013566172679,0.06305905043407033,0.1693121693121693,0.41234971675312965,0,0.4366572010084428,PHY1904,SITE204,CRSsNP-001,0,Weak Match
PrimaryCare,444,103,7,16,3,16,0.3511834941371631,0.5463136706108568,3,13,7,0.3,0.6799999999999999,0.3327240446098658,0.3645419764995505,0.23198198198198197,0.430631486334419,0,0.5018569342795705,PHY1905,SITE205,CRSsNP-001,0,Weak Match
PrimaryCare,449,54,8,45,8,12,0.2100760847093903,0.4388092279200903,5,12,3,0.3,0.09999999999999998,0.29324105554926855,0.3101323467400434,0.12026726057906459,0.352769178937848,0,0.3697373470661582,PHY1906,SITE206,CRSsNP-001,0,Weak Match
ENT,558,108,6,22,4,9,0.4638346780215109,0.38182266301767503,1,11,2,1.0,0.56,0.18257353449320282,0.312111949880931,0.1935483870967742,0.5385521333010594,0,0.5690492669477735,PHY1907,SITE207,CRSsNP-001,0,Weak Match
ENT,362,82,2,20,4,32,0.3535557847329768,0.4180131349387279,6,9,2,1.0,0.6,0.751913417587978,0.10370345005028438,0.2265193370165746,0.39217918250540273,0,0.3883433280701476,PHY1908,SITE208,CRSsNP-001,0,Weak Match
ENT,450,63,2,43,5,9,0.12876268692657825,0.33319943229800764,4,7,8,1.0,0.14,0.16389018760771348,0.27859131482790356,0.14,0.4183292442048094,0,0.3931847367008596,PHY1909,SITE209,CRSsNP-001,0,Weak Match
Allergy,207,28,8,27,6,30,0.46360223553428126,0.41887844509414623,4,13,9,0.7,0.45999999999999996,0.7428324467002867,0.10772194485484989,0.13526570048309178,0.38707756942171423,0,0.41161417979973247,PHY1910,SITE210,CRSsNP-001,0,Weak Match
ENT,685,116,1,41,7,9,0.483106663270489,0.30552053857522765,8,9,3,1.0,0.18000000000000005,0.22994737659744413,0.2352668922332158,0.16934306569343066,0.39939440721025643,0,0.4745309420872419,PHY1911,SITE211,CRSsNP-001,0,Weak Match
Allergy,138,23,6,16,4,26,0.1310849673566902,0.676355040381587,2,7,3,0.7,0.6799999999999999,0.5780269229823948,0.28540361754618493,0.16666666666666666,0.4389446978776641,0,0.4081506654815151,PHY1912,SITE212,CRSsNP-001,0,Weak Match
ENT,258,54,6,34,8,19,0.31294409394452594,0.4898252444326098,4,7,6,1.0,0.31999999999999995,0.48029137874922234,0.2545664024378968,0.20930232558139536,0.477209724008006,0,0.46480290756862663,PHY1913,SITE213,CRSsNP-001,0,Weak Match
Allergy,682,99,4,32,6,17,0.22134571288566818,0.8838868268561453,2,7,1,0.7,0.36,0.39028293534668385,0.5389208815564628,0.14516129032258066,0.4410462053572693,0,0.442378727118153,PHY1914,SITE214,CRSsNP-001,0,Weak Match
ENT,411,102,3,26,1,32,0.25713563059256095,0.4162302304657787,1,10,6,1.0,0.48,0.696751330528617,0.12622126358251448,0.24817518248175183,0.4106129152840791,0,0.4448577307811648,PHY1915,SITE215,CRSsNP-001,0,Weak Match
ENT,340,21,3,25,1,37,0.17186048718213676,0.5074971421857564,3,5,3,1.0,0.5,0.8143323777366335,0.09422578769508302,0.061764705882352944,0.34785309623594146,0,0.36512599538034957,PHY1916,SITE216,CRSsNP-001,0,Weak Match
PrimaryCare,544,27,1,2,9,27,0.33122884080496506,0.5147046951849199,8,8,4,0.3,0.96,0.6991835829797859,0.15483162222900906,0.04963235294117647,0.24445605438311732,0,0.2901092122047873,PHY1917,SITE217,CRSsNP-001,0,Weak Match
Allergy,397,70,3,12,6,37,0.4831917412995562,0.3050708976374763,6,12,9,0.7,0.76,0.9214756567588805,0.023955491878961607,0.17632241813602015,0.3177241372339093,0,0.4164196110159666,PHY1918,SITE218,CRSsNP-001,0,Weak Match
ENT,135,14,4,40,8,22,0.3012290401086436,0.8035247718236753,7,7,3,1.0,0.19999999999999996,0.554822558037414,0.35771110247403437,0.1037037037037037,0.4219858906169914,0,0.39004082511768157,PHY1919,SITE219,CRSsNP-001,0,Weak Match
PrimaryCare,183,17,5,9,7,34,0.13316583255779246,0.3191966760865948,2,9,1,0.3,0.8200000000000001,0.825568850449546,0.055677843142468646,0.09289617486338798,0.26880272729938615,0,0.2992891762066556,PHY1920,SITE220,CRSsNP-001,0,Weak Match
ENT,551,61,3,12,6,30,0.3480005333909634,0.864107900837545,6,6,3,1.0,0.76,0.731162249125178,0.2323048245743293,0.11070780399274047,0.42202169100053316,0,0.4380536799098917,PHY1921,SITE221,CRSsNP-001,0,Weak Match
PrimaryCare,985,99,6,26,4,20,0.23608919778050283,0.8352446106561724,8,6,7,0.3,0.48,0.4371996172805127,0.470075986541683,0.10050761421319797,0.3734221391335848,0,0.3743741500049823,PHY1922,SITE222,CRSsNP-001,0,Weak Match
Allergy,874,49,5,9,7,17,0.4423700758365191,0.6213131496515782,8,11,7,0.7,0.8200000000000001,0.4277385051223539,0.35555359180675083,0.05606407322654462,0.43935288615575097,0,0.46965714733959013,PHY1923,SITE223,CRSsNP-001,0,Weak Match
ENT,921,225,3,10,9,37,0.27387125932658807,0.6261573449467752,4,14,5,1.0,0.8,0.9457726824564364,0.03395483317666346,0.24429967426710097,0.3982886169564643,0,0.38494846593654364,PHY1924,SITE224,CRSsNP-001,0,Weak Match
ENT,484,45,6,32,7,30,0.17713584357689827,0.6922667537736938,6,7,1,1.0,0.36,0.7290559215542256,0.1875655776398613,0.09297520661157024,0.41385132502544225,0,0.4300036116077916,PHY1925,SITE200,CRSsNP-001,0,Weak Match
ENT,271,53,6,34,1,5,0.176442249076458,0.5322300071609323,5,9,8,1.0,0.31999999999999995,0.007180676642806497,0.528408235579911,0.19557195571955718,0.5758565683815908,0,0.5105919468958934,PHY1926,SITE201,CRSsNP-001,0,Weak Match
Allergy,475,96,8,48,9,6,0.4075056722884641,0.6883333700387133,9,7,8,0.7,0.040000000000000036,0.17688702111211857,0.5665761306804997,0.20210526315789473,0.5101528398143618,0,0.4832120759090706,PHY1927,SITE202,CRSsNP-001,0,Weak Match
Allergy,784,184,2,20,4,10,0.20623503932294396,0.3268610332130921,8,10,2,0.7,0.6,0.1818063374410196,0.26743562591243236,0.23469387755102042,0.4239799608261396,0,0.4763560015316277,PHY1928,SITE203,CRSsNP-001,0,Weak Match
ENT,461,25,1,39,3,28,0.40689335766368917,0.3324285764098359,2,14,3,1.0,0.21999999999999997,0.6412033937750923,0.11927424502802654,0.05422993492407809,0.3102919933591156,0,0.3607461424893367,PHY1929,SITE204,CRSsNP-001,0,Weak Match
ENT,658,147,4,2,4,22,0.18235492430663977,0.5743382517717266,7,7,4,1.0,0.96,0.4822509366209736,0.2973630919175589,0.22340425531914893,0.5230985885512016,0,0.5360702533871109,PHY1930,SITE205,CRSsNP-001,0,Weak Match
PrimaryCare,990,153,7,1,4,31,0.22867454748052377,0.629773380663621,7,12,1,0.3,0.98,0.7140684894872352,0.18007205401387955,0.15454545454545454,0.36624392549041596,0,0.34359143777092865,PHY1931,SITE206,CRSsNP-001,0,Weak Match
PrimaryCare,240,42,3,36,2,12,0.2861947889758798,0.8326905842014916,1,6,4,0.3,0.28,0.21006877243075026,0.6577682953636399,0.175,0.387296781829653,0,0.4285600733139001,PHY1932,SITE207,CRSsNP-001,0,Weak Match
Allergy,986,176,3,24,1,32,0.47727833987738033,0.36279638034473777,1,7,5,0.7,0.52,0.718975128832975,0.10195480604624294,0.17849898580121704,0.3301181947762553,0,0.3919425638510872,PHY1933,SITE208,CRSsNP-001,0,Weak Match
ENT,217,46,5,27,1,14,0.47269256990152986,0.7935887563163337,4,12,3,1.0,0.45999999999999996,0.2642291782545986,0.58389945136278,0.2119815668202765,0.5643523641521653,0,0.5437340206576147,PHY1934,SITE209,CRSsNP-001,0,Weak Match
ENT,376,43,5,2,8,21,0.18274875016891512,0.42602840237524175,5,12,2,1.0,0.96,0.5176238169600661,0.20550595460437024,0.11436170212765957,0.4889292347567824,0,0.4161782504241916,PHY1935,SITE210,CRSsNP-001,0,Weak Match
ENT,825,162,3,31,2,33,0.24328761649722913,0.5364501891060192,4,5,6,1.0,0.38,0.7357340607650729,0.14176551307685642,0.19636363636363635,0.3868706056297731,0,0.40932735190247405,PHY1936,SITE211,CRSsNP-001,0,Weak Match
PrimaryCare,319,49,9,14,5,10,0.15975975538150894,0.48996146089644776,7,12,8,0.3,0.72,0.19225734177668818,0.395762772851474,0.1536050156739812,0.46532807431112133,0,0.5110164881814935,PHY1937,SITE212,CRSsNP-001,0,Weak Match
ENT,125,26,4,2,4,18,0.30399403172539885,0.5400931637192394,3,14,7,1.0,0.96,0.3935788412398551,0.3275239221810538,0.208,0.5341469003122253,0,0.5635210766291292,PHY1938,SITE213,CRSsNP-001,0,Weak Match
Allergy,620,153,3,29,8,26,0.2842330202778667,0.39029729884355135,7,6,1,0.7,0.42000000000000004,0.654058559350533,0.13502000984353368,0.2467741935483871,0.3502916944207502,0,0.4285456542822472,PHY1939,SITE214,CRSsNP-001,0,Weak Match
ENT,882,79,2,15,2,10,0.46030406498029297,0.6021420446421331,8,11,4,1.0,0.7,0.1771695238348371,0.4954608253119511,0.08956916099773243,0.5037675029283396,0,0.5822325362047468,PHY1940,SITE215,CRSsNP-001,0,Weak Match
Allergy,109,27,9,12,9,30,0.47200215111642907,0.7809855538988204,6,10,3,0.7,0.76,0.7891087340219439,0.1647030321722956,0.24770642201834864,0.46695633853685187,0,0.4516864737045102,PHY1941,SITE216,CRSsNP-001,0,Weak Match
